ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-11-04,1483.7749248149712,-367.80459145477363,5031.5903384773455,1483.7749248149712,1483.7749248149712,834.0332017799101,834.0332017799101,834.0332017799101,-102.8282258113493,-102.8282258113493,-102.8282258113493,936.8614275912593,936.8614275912593,936.8614275912593,0.0,0.0,0.0,2317.8081265948813
2015-11-05,1484.0236726065793,-990.0715719601262,4651.607127703508,1484.0236726065793,1484.0236726065793,326.45721461191306,326.45721461191306,326.45721461191306,-684.2422190990827,-684.2422190990827,-684.2422190990827,1010.6994337109958,1010.6994337109958,1010.6994337109958,0.0,0.0,0.0,1810.4808872184924
2015-11-07,1484.5211681897954,314.194848540837,5777.583121360027,1484.5211681897954,1484.5211681897954,1512.2602110913292,1512.2602110913292,1512.2602110913292,370.867035112326,370.867035112326,370.867035112326,1141.3931759790032,1141.3931759790032,1141.3931759790032,0.0,0.0,0.0,2996.781379281125
2015-11-08,1484.7699159814035,-81.19229791048889,5679.5965019303,1484.7699159814035,1484.7699159814035,1327.7472616266455,1327.7472616266455,1327.7472616266455,130.75476628579798,130.75476628579798,130.75476628579798,1196.9924953408474,1196.9924953408474,1196.9924953408474,0.0,0.0,0.0,2812.5171776080488
2015-11-09,1485.0186637730117,-86.79796718967019,5348.637940268383,1485.0186637730117,1485.0186637730117,1252.58428429142,1252.58428429142,1252.58428429142,7.14661948310411,7.14661948310411,7.14661948310411,1245.437664808316,1245.437664808316,1245.437664808316,0.0,0.0,0.0,2737.602948064432
2015-11-10,1485.2674115646198,488.20558199017546,6029.13622231426,1485.2674115646198,1485.2674115646198,1633.7443775129261,1633.7443775129261,1633.7443775129261,347.3575507893976,347.3575507893976,347.3575507893976,1286.3868267235284,1286.3868267235284,1286.3868267235284,0.0,0.0,0.0,3119.011789077546
2015-11-11,1485.516159356228,-213.19645690800232,5330.5177318337755,1485.516159356228,1485.516159356228,1216.7979154713262,1216.7979154713262,1216.7979154713262,-102.8282258102513,-102.8282258102513,-102.8282258102513,1319.6261412815775,1319.6261412815775,1319.6261412815775,0.0,0.0,0.0,2702.314074827554
2015-11-12,1485.7649071478359,-585.5523746092701,4930.085651428258,1485.7649071478359,1485.7649071478359,660.8315955759334,660.8315955759334,660.8315955759334,-684.2422190989035,-684.2422190989035,-684.2422190989035,1345.073814674837,1345.073814674837,1345.073814674837,0.0,0.0,0.0,2146.5965027237694
2015-11-14,1486.2624027310521,618.4053700814192,6146.256776967247,1486.2624027310521,1486.2624027310521,1743.8009734329535,1743.8009734329535,1743.8009734329535,370.8670351123541,370.8670351123541,370.8670351123541,1372.933938320599,1372.933938320599,1372.933938320599,0.0,0.0,0.0,3230.0633761640056
2015-11-15,1486.5111505226603,399.14091990248545,5677.130317128536,1486.5111505226603,1486.5111505226603,1506.598569070414,1506.598569070414,1506.598569070414,130.75476628562888,130.75476628562888,130.75476628562888,1375.8438027847853,1375.8438027847853,1375.8438027847853,0.0,0.0,0.0,2993.1097195930743
2015-11-16,1486.7598983142682,266.90385302022685,5752.495294498644,1486.7598983142682,1486.7598983142682,1379.0933007855865,1379.0933007855865,1379.0933007855865,7.1466194824775675,7.1466194824775675,7.1466194824775675,1371.9466813031088,1371.9466813031088,1371.9466813031088,0.0,0.0,0.0,2865.8531990998545
2015-11-17,1487.0086461058763,685.1481822457089,5975.8423193328945,1487.0086461058763,1487.0086461058763,1709.1488510499685,1709.1488510499685,1709.1488510499685,347.3575507890084,347.3575507890084,347.3575507890084,1361.79130026096,1361.79130026096,1361.79130026096,0.0,0.0,0.0,3196.157497155845
2015-11-18,1487.2573938974845,76.49097093591645,5591.994188107147,1487.2573938974845,1487.2573938974845,1243.1998435721828,1243.1998435721828,1243.1998435721828,-102.82822581076302,-102.82822581076302,-102.82822581076302,1346.028069382946,1346.028069382946,1346.028069382946,0.0,0.0,0.0,2730.4572374696672
2015-11-19,1487.5061416890926,-549.6137006196407,4797.842345718295,1487.5061416890926,1487.5061416890926,641.1529140812327,641.1529140812327,641.1529140812327,-684.2422190989674,-684.2422190989674,-684.2422190989674,1325.3951331802002,1325.3951331802002,1325.3951331802002,0.0,0.0,0.0,2128.6590557703253
2015-11-20,1487.7548894807007,-25.19120932512459,5471.9449371865785,1487.7548894807007,1487.7548894807007,1231.6467798253889,1231.6467798253889,1231.6467798253889,-69.05552676098314,-69.05552676098314,-69.05552676098314,1300.7023065863723,1300.7023065863723,1300.7023065863723,0.0,0.0,0.0,2719.4016693060894
2015-11-21,1488.0036372723087,315.63152419347887,5933.945421191587,1488.0036372723087,1488.0036372723087,1643.6802245521947,1643.6802245521947,1643.6802245521947,370.8670351122932,370.8670351122932,370.8670351122932,1272.8131894399014,1272.8131894399014,1272.8131894399014,0.0,0.0,0.0,3131.6838618245033
2015-11-22,1488.2523850639168,236.8253664476062,5614.528756871088,1488.2523850639168,1488.2523850639168,1373.3805744213562,1373.3805744213562,1373.3805744213562,130.7547662861209,130.7547662861209,130.7547662861209,1242.6258081352353,1242.6258081352353,1242.6258081352353,0.0,0.0,0.0,2861.632959485273
2015-11-23,1488.501132855525,-113.21656210333872,5628.052763200578,1488.501132855525,1488.501132855525,1218.1987995680267,1218.1987995680267,1218.1987995680267,7.146619482493398,7.146619482493398,7.146619482493398,1211.0521800855333,1211.0521800855333,1211.0521800855333,0.0,0.0,0.0,2706.6999324235517
2015-11-24,1488.749880647133,322.7178585223362,5688.820518319715,1488.749880647133,1488.749880647133,1526.3547869060435,1526.3547869060435,1526.3547869060435,347.35755078928685,347.35755078928685,347.35755078928685,1178.9972361167568,1178.9972361167568,1178.9972361167568,0.0,0.0,0.0,3015.1046675531766
2015-11-25,1488.998628438741,-264.4081261718332,5276.233055410407,1488.998628438741,1488.998628438741,1044.5093403669193,1044.5093403669193,1044.5093403669193,-102.82822581127476,-102.82822581127476,-102.82822581127476,1147.337566178194,1147.337566178194,1147.337566178194,0.0,0.0,0.0,2533.5079688056603
2015-11-26,1489.2473762303491,-765.867752260661,4520.561441306897,1489.2473762303491,1489.2473762303491,432.6582545508264,432.6582545508264,432.6582545508264,-684.2422190989845,-684.2422190989845,-684.2422190989845,1116.900473649811,1116.900473649811,1116.900473649811,0.0,0.0,0.0,1921.9056307811757
2015-11-27,1489.4961240219573,-264.66350693777594,5128.357290620504,1489.4961240219573,1489.4961240219573,1019.3883053613972,1019.3883053613972,1019.3883053613972,-69.05552676216335,-69.05552676216335,-69.05552676216335,1088.4438321235607,1088.4438321235607,1088.4438321235607,0.0,0.0,0.0,2508.8844293833545
2015-11-28,1489.7448718135654,323.48970219136254,5604.2587014917435,1489.7448718135654,1489.7448718135654,1433.504270282857,1433.504270282857,1433.504270282857,370.8670351123524,370.8670351123524,370.8670351123524,1062.637235170505,1062.637235170505,1062.637235170505,0.0,0.0,0.0,2923.2491420964225
2015-11-29,1489.9936196051735,6.124070828809987,5418.675009958134,1489.9936196051735,1489.9936196051735,1170.7996801984484,1170.7996801984484,1170.7996801984484,130.7547662857783,130.7547662857783,130.7547662857783,1040.0449139126702,1040.0449139126702,1040.0449139126702,0.0,0.0,0.0,2660.793299803622
2015-11-30,1490.2423673967814,-187.13309394254296,5422.07257392851,1490.2423673967814,1490.2423673967814,1028.257488644263,1028.257488644263,1028.257488644263,7.146619483072281,7.146619483072281,7.146619483072281,1021.1108691611909,1021.1108691611909,1021.1108691611909,0.0,0.0,0.0,2518.4998560410445
2015-12-01,1490.4911151883896,206.65646304755643,5705.577003585681,1490.4911151883896,1490.4911151883896,1353.5041755249256,1353.5041755249256,1353.5041755249256,347.3575507892314,347.3575507892314,347.3575507892314,1006.1466247356941,1006.1466247356941,1006.1466247356941,0.0,0.0,0.0,2843.995290713315
2015-12-02,1490.7398629799977,-185.80066490614584,5007.224375175261,1490.7398629799977,1490.7398629799977,892.4937311559086,892.4937311559086,892.4937311559086,-102.82822581049669,-102.82822581049669,-102.82822581049669,995.3219569664053,995.3219569664053,995.3219569664053,0.0,0.0,0.0,2383.233594135906
2015-12-03,1490.9886119505713,-856.2767414807338,4578.0594648681,1490.9886119505713,1490.9886119505713,304.4166741446873,304.4166741446873,304.4166741446873,-684.2422190990483,-684.2422190990483,-684.2422190990483,988.6588932437355,988.6588932437355,988.6588932437355,0.0,0.0,0.0,1795.4052860952586
2015-12-04,1491.2373609211452,-294.5911241809987,5221.383717594279,1491.2373609211452,1491.2373609211452,916.9736743192035,916.9736743192035,916.9736743192035,-69.05552676163285,-69.05552676163285,-69.05552676163285,986.0292010808363,986.0292010808363,986.0292010808363,0.0,0.0,0.0,2408.211035240349
2015-12-05,1491.486109891719,301.0765310667751,5761.208421055732,1491.486109891719,1491.486109891719,1358.022545144987,1358.022545144987,1358.022545144987,370.86703511234936,370.86703511234936,370.86703511234936,987.1555100326376,987.1555100326376,987.1555100326376,0.0,0.0,0.0,2849.508655036706
2015-12-06,1491.7348588622926,-55.59546168174107,5379.073858870527,1491.7348588622926,1491.7348588622926,1122.370890058671,1122.370890058671,1122.370890058671,130.75476628609684,130.75476628609684,130.75476628609684,991.6161237725742,991.6161237725742,991.6161237725742,0.0,0.0,0.0,2614.1057489209634
2015-12-07,1491.9836078328663,-189.99206612369105,5197.733119478974,1491.9836078328663,1491.9836078328663,1006.0001101580614,1006.0001101580614,1006.0001101580614,7.146619482445774,7.146619482445774,7.146619482445774,998.8534906756157,998.8534906756157,998.8534906756157,0.0,0.0,0.0,2497.9837179909277
2015-12-08,1492.23235680344,156.04177275327817,5523.809925775822,1492.23235680344,1492.23235680344,1355.543761362477,1355.543761362477,1355.543761362477,347.35755078945306,347.35755078945306,347.35755078945306,1008.186210573024,1008.186210573024,1008.186210573024,0.0,0.0,0.0,2847.776118165917
2015-12-09,1492.481105774014,-356.3697173845048,5246.366876653879,1492.481105774014,1492.481105774014,915.9961393967626,915.9961393967626,915.9961393967626,-102.82822581068845,-102.82822581068845,-102.82822581068845,1018.8243652074513,1018.8243652074513,1018.8243652074513,0.0,0.0,0.0,2408.4772451707768
2015-12-10,1492.7298547445876,-883.2680337891107,4501.115534528563,1492.7298547445876,1492.7298547445876,345.6456535817263,345.6456535817263,345.6456535817263,-684.2422190991119,-684.2422190991119,-684.2422190991119,1029.8878726808382,1029.8878726808382,1029.8878726808382,0.0,0.0,0.0,1838.3755083263138
2015-12-12,1493.227352685735,416.14045416182324,5580.734840859505,1493.227352685735,1493.227352685735,1420.315001646951,1420.315001646951,1420.315001646951,370.8670351123775,370.8670351123775,370.8670351123775,1049.4479665345737,1049.4479665345737,1049.4479665345737,0.0,0.0,0.0,2913.542354332686
2015-12-13,1493.4761016563086,-122.07609651933491,5446.183952586444,1493.4761016563086,1493.4761016563086,1186.6877161021077,1186.6877161021077,1186.6877161021077,130.75476628676233,130.75476628676233,130.75476628676233,1055.9329498153452,1055.9329498153452,1055.9329498153452,0.0,0.0,0.0,2680.1638177584164
2015-12-14,1493.7248506268825,-203.28339071646357,5136.641533078605,1493.7248506268825,1493.7248506268825,1066.0174839636952,1066.0174839636952,1066.0174839636952,7.1466194827430725,7.1466194827430725,7.1466194827430725,1058.8708644809522,1058.8708644809522,1058.8708644809522,0.0,0.0,0.0,2559.7423345905777
2015-12-15,1493.973599597456,381.4644555687426,5572.061450863021,1493.973599597456,1493.973599597456,1404.6389046338536,1404.6389046338536,1404.6389046338536,347.3575507897316,347.3575507897316,347.3575507897316,1057.2813538441221,1057.2813538441221,1057.2813538441221,0.0,0.0,0.0,2898.6125042313097
2015-12-16,1494.22234856803,-554.0683899509447,5092.954822599494,1494.22234856803,1494.22234856803,947.4132948282643,947.4132948282643,947.4132948282643,-102.8282258115202,-102.8282258115202,-102.8282258115202,1050.2415206397843,1050.2415206397843,1050.2415206397843,0.0,0.0,0.0,2441.635643396294
2015-12-17,1494.4710975386035,-1062.2353676932466,4544.615003433788,1494.4710975386035,1494.4710975386035,352.66913779975926,352.66913779975926,352.66913779975926,-684.2422190991756,-684.2422190991756,-684.2422190991756,1036.911356898935,1036.911356898935,1036.911356898935,0.0,0.0,0.0,1847.1402353383628
2015-12-19,1494.9685954797512,197.54174456954075,5371.685391114937,1494.9685954797512,1494.9685954797512,1359.4432123790375,1359.4432123790375,1359.4432123790375,370.86703511231667,370.86703511231667,370.86703511231667,988.5761772667211,988.5761772667211,988.5761772667211,0.0,0.0,0.0,2854.411807858789
2015-12-20,1495.2173444503248,-115.40969089837684,5434.201805757163,1495.2173444503248,1495.2173444503248,1083.2650665432172,1083.2650665432172,1083.2650665432172,130.7547662864197,130.7547662864197,130.7547662864197,952.5103002567978,952.5103002567978,952.5103002567978,0.0,0.0,0.0,2578.482410993542
2015-12-21,1495.4660934208985,-405.4752984717212,5191.754701964185,1495.4660934208985,1495.4660934208985,915.2142231383033,915.2142231383033,915.2142231383033,7.146619483040496,7.146619483040496,7.146619483040496,908.0676036552629,908.0676036552629,908.0676036552629,0.0,0.0,0.0,2410.680316559202
2015-12-22,1495.7148423914723,294.8503312256761,5375.673421603237,1495.7148423914723,1495.7148423914723,1202.4894936268292,1202.4894936268292,1202.4894936268292,347.3575507893424,347.3575507893424,347.3575507893424,855.1319428374867,855.1319428374867,855.1319428374867,0.0,0.0,0.0,2698.2043360183015
2015-12-23,1495.9635913620461,-727.4709698245762,4971.64401347326,1495.9635913620461,1495.9635913620461,690.9435997068551,690.9435997068551,690.9435997068551,-102.82822580849239,-102.82822580849239,-102.82822580849239,793.7718255153476,793.7718255153476,793.7718255153476,0.0,0.0,0.0,2186.9071910689013
2015-12-24,1496.2123403326198,-1238.0179544827026,4279.20550820495,1496.2123403326198,1496.2123403326198,40.002186940722325,40.002186940722325,40.002186940722325,-684.2422190989734,-684.2422190989734,-684.2422190989734,724.2444060396957,724.2444060396957,724.2444060396957,0.0,0.0,0.0,1536.2145272733421
2015-12-26,1496.7098382737672,-322.2280742732383,5015.2758078715315,1496.7098382737672,1496.7098382737672,933.5188690687836,933.5188690687836,933.5188690687836,370.8670351123136,370.8670351123136,370.8670351123136,562.6518339564699,562.6518339564699,562.6518339564699,0.0,0.0,0.0,2430.228707342551
2015-12-27,1496.9585872443408,-671.7687262132564,4655.441288199096,1496.9585872443408,1496.9585872443408,602.7714618859552,602.7714618859552,602.7714618859552,130.75476628625069,130.75476628625069,130.75476628625069,472.0166955997046,472.0166955997046,472.0166955997046,0.0,0.0,0.0,2099.730049130296
2015-12-28,1497.2073362149147,-883.9339950615142,4615.859492339108,1497.2073362149147,1497.2073362149147,383.1972074633576,383.1972074633576,383.1972074633576,7.146619483337788,7.146619483337788,7.146619483337788,376.0505879800198,376.0505879800198,376.0505879800198,0.0,0.0,0.0,1880.4045436782721
2015-12-29,1497.4560851854883,-589.1114740679199,4754.992783930483,1497.4560851854883,1497.4560851854883,623.213248800192,623.213248800192,623.213248800192,347.357550789564,347.357550789564,347.357550789564,275.8556980106279,275.8556980106279,275.8556980106279,0.0,0.0,0.0,2120.66933398568
2015-12-30,1497.7048341560621,-1279.1596186916968,4302.439093179883,1497.7048341560621,1497.7048341560621,69.82519566380925,69.82519566380925,69.82519566380925,-102.82822580932412,-102.82822580932412,-102.82822580932412,172.65342147313336,172.65342147313336,172.65342147313336,0.0,0.0,0.0,1567.5300298198713
2015-12-31,1497.9535831266357,-1918.1187744736997,3497.9264913685065,1497.9535831266357,1497.9535831266357,-616.4830944868389,-616.4830944868389,-616.4830944868389,-684.2422190990371,-684.2422190990371,-684.2422190990371,67.75912461219828,67.75912461219828,67.75912461219828,0.0,0.0,0.0,881.4704886397968
2016-01-02,1498.4510810677834,-1079.9149588934647,4585.789014980475,1498.4510810677834,1498.4510810677834,229.3229008407489,229.3229008407489,229.3229008407489,370.86703511237283,370.86703511237283,370.86703511237283,-141.54413427162393,-141.54413427162393,-141.54413427162393,0.0,0.0,0.0,1727.7739819085323
2016-01-03,1498.699830038357,-1449.734902992101,4120.61999690984,1498.699830038357,1498.699830038357,-112.35925854495522,-112.35925854495522,-112.35925854495522,130.75476628656918,130.75476628656918,130.75476628656918,-243.11402483152446,-243.11402483152446,-243.11402483152446,0.0,0.0,0.0,1386.3405714934017
2016-01-04,1498.9485790089307,-1400.9498188398518,3943.794962328891,1498.9485790089307,1498.9485790089307,-333.61474127302216,-333.61474127302216,-333.61474127302216,7.146619482711292,7.146619482711292,7.146619482711292,-340.7613607557334,-340.7613607557334,-340.7613607557334,0.0,0.0,0.0,1165.3338377359084
2016-01-05,1499.1973279795045,-1503.6366692692288,3890.345403174876,1499.1973279795045,1499.1973279795045,-85.79406914206784,-85.79406914206784,-85.79406914206784,347.3575507895087,347.3575507895087,347.3575507895087,-433.15161993157653,-433.15161993157653,-433.15161993157653,0.0,0.0,0.0,1413.4032588374366
2016-01-06,1499.4460769500783,-2059.756057670058,3626.6914241977815,1499.4460769500783,1499.4460769500783,-621.8691934379682,-621.8691934379682,-621.8691934379682,-102.82822580983583,-102.82822580983583,-102.82822580983583,-519.0409676281323,-519.0409676281323,-519.0409676281323,0.0,0.0,0.0,877.5768835121102
2016-01-09,1500.1923238617994,-1614.158028283971,3783.680191037921,1500.1923238617994,1500.1923238617994,-356.35798725903516,-356.35798725903516,-356.35798725903516,370.86703511231633,370.86703511231633,370.86703511231633,-727.2250223713514,-727.2250223713514,-727.2250223713514,0.0,0.0,0.0,1143.8343366027643
2016-01-10,1500.441072832373,-1918.6003044748684,3646.1570354073765,1500.441072832373,1500.441072832373,-646.7043010626668,-646.7043010626668,-646.7043010626668,130.75476628640016,130.75476628640016,130.75476628640016,-777.4590673490668,-777.4590673490668,-777.4590673490668,0.0,0.0,0.0,853.7367717697063
2016-01-12,1500.9385707735207,-1717.7815781964323,3726.732568177899,1500.9385707735207,1500.9385707735207,-499.08938112849535,-499.08938112849535,-499.08938112849535,347.3575507894533,347.3575507894533,347.3575507894533,-846.4469319179485,-846.4469319179485,-846.4469319179485,0.0,0.0,0.0,1001.8491896450254
2016-01-13,1501.1873197440943,-2225.3175194699843,3259.896550941785,1501.1873197440943,1501.1873197440943,-967.8727606227162,-967.8727606227162,-967.8727606227162,-102.8282258103476,-102.8282258103476,-102.8282258103476,-865.0445348123686,-865.0445348123686,-865.0445348123686,0.0,0.0,0.0,533.3145591213781
2016-01-17,1502.1823156263893,-1950.581572512511,3512.8448135753556,1502.1823156263893,1502.1823156263893,-711.2277899865834,-711.2277899865834,-711.2277899865834,130.75476628605756,130.75476628605756,130.75476628605756,-841.9825562726409,-841.9825562726409,-841.9825562726409,0.0,0.0,0.0,790.9545256398059
2016-01-19,1502.6798135675367,-1540.5817119009475,3782.567861980302,1502.6798135675367,1502.6798135675367,-436.1607877015098,-436.1607877015098,-436.1607877015098,347.35755078928435,347.35755078928435,347.35755078928435,-783.518338490794,-783.518338490794,-783.518338490794,0.0,0.0,0.0,1066.5190258660268
2016-01-23,1503.6748094498316,-1512.7664285386447,4061.7540251136584,1503.6748094498316,1503.6748094498316,-251.53432069572088,-251.53432069572088,-251.53432069572088,370.86703511231025,370.86703511231025,370.86703511231025,-622.4013558080312,-622.4013558080312,-622.4013558080312,0.0,0.0,0.0,1252.1404887541107
2016-01-24,1503.9235584204055,-1706.5911797357937,3797.2207687868645,1503.9235584204055,1503.9235584204055,-450.73262585070796,-450.73262585070796,-450.73262585070796,130.754766285715,130.754766285715,130.754766285715,-581.4873921364231,-581.4873921364231,-581.4873921364231,0.0,0.0,0.0,1053.1909325696975
2016-01-26,1504.4210579571418,-1460.9043698590667,3898.4200374830757,1504.4210579571418,1504.4210579571418,-161.73010436245968,-161.73010436245968,-161.73010436245968,347.35755078922904,347.35755078922904,347.35755078922904,-509.08765515168864,-509.08765515168864,-509.08765515168864,0.0,0.0,0.0,1342.690953594682
2016-01-27,1504.6698077255098,-1661.1892972339476,3751.090470822977,1504.6698077255098,1504.6698077255098,-583.0338237743493,-583.0338237743493,-583.0338237743493,-102.82822581008128,-102.82822581008128,-102.82822581008128,-480.205597964268,-480.205597964268,-480.205597964268,0.0,0.0,0.0,921.6359839511605
2016-01-28,1504.918557493878,-2581.7027700313047,3096.036973293916,1504.918557493878,1504.918557493878,-1141.952701024466,-1141.952701024466,-1141.952701024466,-684.242219099026,-684.242219099026,-684.242219099026,-457.71048192544004,-457.71048192544004,-457.71048192544004,0.0,0.0,0.0,362.9658564694121
2016-01-30,1505.4160570306142,-1172.2379790018297,4174.764500275646,1505.4160570306142,1505.4160570306142,-64.48602449302398,-64.48602449302398,-64.48602449302398,370.8670351122805,370.8670351122805,370.8670351122805,-435.35305960530445,-435.35305960530445,-435.35305960530445,0.0,0.0,0.0,1440.9300325375903
2016-01-31,1505.6648067989825,-1728.0977089094042,3804.882941844783,1505.6648067989825,1505.6648067989825,-305.95430113246687,-305.95430113246687,-305.95430113246687,130.75476628620706,130.75476628620706,130.75476628620706,-436.70906741867384,-436.70906741867384,-436.70906741867384,0.0,0.0,0.0,1199.7105056665155
2016-02-03,1506.4110561040868,-2032.4187338284505,3645.7185512832616,1506.4110561040868,1506.4110561040868,-596.2236219807938,-596.2236219807938,-596.2236219807938,-102.82822581091303,-102.82822581091303,-102.82822581091303,-493.3953961698808,-493.3953961698808,-493.3953961698808,0.0,0.0,0.0,910.187434123293
2016-02-06,1507.1573054091912,-1615.129195154601,3882.7115987277675,1507.1573054091912,1507.1573054091912,-251.21654319516284,-251.21654319516284,-251.21654319516284,370.86703511230854,370.86703511230854,370.86703511230854,-622.0835783074714,-622.0835783074714,-622.0835783074714,0.0,0.0,0.0,1255.9407622140284
2016-02-07,1507.4060551775592,-1842.3776031414652,3562.864628234455,1507.4060551775592,1507.4060551775592,-546.5784892043138,-546.5784892043138,-546.5784892043138,130.75476628603795,130.75476628603795,130.75476628603795,-677.3332554903517,-677.3332554903517,-677.3332554903517,0.0,0.0,0.0,960.8275659732454
2016-02-08,1507.6548049459273,-2152.408369803788,3593.763430126439,1507.6548049459273,1507.6548049459273,-729.6561687098001,-729.6561687098001,-729.6561687098001,7.146619483274171,7.146619483274171,7.146619483274171,-736.8027881930742,-736.8027881930742,-736.8027881930742,0.0,0.0,0.0,777.9986362361271
2016-02-09,1507.9035547142955,-1620.2702066004754,3820.072693689571,1507.9035547142955,1507.9035547142955,-451.7322412815606,-451.7322412815606,-451.7322412815606,347.3575507894521,347.3575507894521,347.3575507894521,-799.0897920710127,-799.0897920710127,-799.0897920710127,0.0,0.0,0.0,1056.171313432735
2016-02-10,1508.1523044826636,-2137.634830347668,3274.6469705992945,1508.1523044826636,1508.1523044826636,-965.5118237352979,-965.5118237352979,-965.5118237352979,-102.828225809815,-102.828225809815,-102.828225809815,-862.6835979254828,-862.6835979254828,-862.6835979254828,0.0,0.0,0.0,542.6404807473657
2016-02-14,1509.147303556136,-2341.0010215377524,3234.0848216380755,1509.147303556136,1509.147303556136,-967.3895978719095,-967.3895978719095,-967.3895978719095,130.75476628586884,130.75476628586884,130.75476628586884,-1098.1443641577785,-1098.1443641577785,-1098.1443641577785,0.0,0.0,0.0,541.7577056842265
2016-02-15,1509.3960533245042,-2415.7685596869255,3201.823588455788,1509.3960533245042,1509.3960533245042,-1137.2253564002538,-1137.2253564002538,-1137.2253564002538,7.146619483571512,7.146619483571512,7.146619483571512,-1144.3719758838256,-1144.3719758838256,-1144.3719758838256,0.0,0.0,0.0,372.1706969242505
2016-02-16,1509.6448030928723,-2074.2673984185694,3404.73308113944,1509.6448030928723,1509.6448030928723,-835.2682688640825,-835.2682688640825,-835.2682688640825,347.3575507890061,347.3575507890061,347.3575507890061,-1182.6258196530887,-1182.6258196530887,-1182.6258196530887,0.0,0.0,0.0,674.3765342287898
2016-02-18,1510.1423026296086,-3106.3737356319907,2420.9909861666024,1510.1423026296086,1510.1423026296086,-1914.6793866356868,-1914.6793866356868,-1914.6793866356868,-684.2422190989511,-684.2422190989511,-684.2422190989511,-1230.437167536736,-1230.437167536736,-1230.437167536736,0.0,0.0,0.0,-404.5370840060782
2016-02-20,1510.6398021663447,-1909.6420084534225,3289.462166405859,1510.6398021663447,1510.6398021663447,-863.0779821486784,-863.0779821486784,-863.0779821486784,370.8670351123336,370.8670351123336,370.8670351123336,-1233.945017261012,-1233.945017261012,-1233.945017261012,0.0,0.0,0.0,647.5618200176663
2016-02-21,1510.888551934713,-2402.964641984352,3223.8557601499406,1510.888551934713,1510.888551934713,-1086.897493877117,-1086.897493877117,-1086.897493877117,130.75476628636088,130.75476628636088,130.75476628636088,-1217.6522601634776,-1217.6522601634776,-1217.6522601634776,0.0,0.0,0.0,423.99105805759586
2016-02-22,1511.137301703081,-2671.015642273508,3137.847790343045,1511.137301703081,1511.137301703081,-1181.9033090981522,-1181.9033090981522,-1181.9033090981522,7.146619482584201,7.146619482584201,7.146619482584201,-1189.0499285807366,-1189.0499285807366,-1189.0499285807366,0.0,0.0,0.0,329.23399260492874
2016-02-23,1511.386051471449,-1966.9875087882895,3476.3137854106544,1511.386051471449,1511.386051471449,-800.8881688559912,-800.8881688559912,-800.8881688559912,347.3575507892845,347.3575507892845,347.3575507892845,-1148.2457196452758,-1148.2457196452758,-1148.2457196452758,0.0,0.0,0.0,710.4978826154578
2016-02-25,1511.8835510081853,-2998.0882571566804,2499.154384756775,1511.8835510081853,1511.8835510081853,-1715.961464931538,-1715.961464931538,-1715.961464931538,-684.242219098772,-684.242219098772,-684.242219098772,-1031.719245832766,-1031.719245832766,-1031.719245832766,0.0,0.0,0.0,-204.07791392335275
2016-02-27,1512.3810505449217,-1701.3201523588457,3751.7684558353685,1512.3810505449217,1512.3810505449217,-502.9552120169285,-502.9552120169285,-502.9552120169285,370.867035112335,370.867035112335,370.867035112335,-873.8222471292636,-873.8222471292636,-873.8222471292636,0.0,0.0,0.0,1009.4258385279932
2016-02-28,1512.62980031329,-1986.2635939026118,3611.088233783556,1512.62980031329,1512.62980031329,-651.3506150174287,-651.3506150174287,-651.3506150174287,130.7547662860183,130.7547662860183,130.7547662860183,-782.1053813034471,-782.1053813034471,-782.1053813034471,0.0,0.0,0.0,861.2791852958612
2016-03-01,1513.1272998500262,-1432.7270337849616,4121.106961376897,1513.1272998500262,1513.1272998500262,-232.7975077286305,-232.7975077286305,-232.7975077286305,347.35755078922915,347.35755078922915,347.35755078922915,-580.1550585178596,-580.1550585178596,-580.1550585178596,0.0,0.0,0.0,1280.3297921213957
2016-03-02,1513.3760496183943,-1758.913524186408,3494.131992590773,1513.3760496183943,1513.3760496183943,-575.9381100139676,-575.9381100139676,-575.9381100139676,-102.82822581167021,-102.82822581167021,-102.82822581167021,-473.10988420229745,-473.10988420229745,-473.10988420229745,0.0,0.0,0.0,937.4379396044267
2016-03-05,1514.1222989234986,-1074.6337525422957,4442.772956206238,1514.1222989234986,1514.1222989234986,222.694850479521,222.694850479521,222.694850479521,370.867035112332,370.867035112332,370.867035112332,-148.17218463281102,-148.17218463281102,-148.17218463281102,0.0,0.0,0.0,1736.8171494030196
2016-03-06,1514.3710486918667,-1222.03054147884,4304.184244054565,1514.3710486918667,1514.3710486918667,86.44206472213072,86.44206472213072,86.44206472213072,130.75476628567571,130.75476628567571,130.75476628567571,-44.31270156354501,-44.31270156354501,-44.31270156354501,0.0,0.0,0.0,1600.8131134139974
2016-03-07,1514.619798460235,-916.9545715096049,4446.487652146695,1514.619798460235,1514.619798460235,61.73826224807432,61.73826224807432,61.73826224807432,7.146619483178877,7.146619483178877,7.146619483178877,54.591642764895425,54.591642764895425,54.591642764895425,0.0,0.0,0.0,1576.3580607083093
